raw_index,checklist_id,city,daypart,weather,canonical_filename,mapping_status,confidence,evidence,source_filename,source_part,sha256,repo_asset,source_archive_path
229,246,New York,Day,Rain,246-new-york-day-rain.png,DUPLICATE_OF_VERIFIED_CANONICAL,HIGH,distinctive landmark/skyline visual match,raw-229__rainy_urban_cityscape_with_distant_skyline.png,4,8b201ef3daacdb8358225cc0f8141023eb520e402cf04da59a4ace38c57c40ec,assets/city-backgrounds/v1/duplicates/246/raw-229--new-york--day-rain.webp,04-manually-mapped-candidates/by-checklist-slot/246--new-york--day-rain/DUPLICATE-CANONICAL-01__raw-229__raw-229__rainy_urban_cityscape_with_distant_skyline.png
230,234,Istanbul,Night,Cloudy/Foggy,234-istanbul-night-cloudy-foggy.png,PRIMARY_FOR_SLOT,HIGH,distinctive landmark/skyline visual match,raw-230__nighttime_cityscape_with_illuminated_bridges_and_m.png,4,f90aec4b43ccfb6056b221f5e30255787381da0824adb023cb1af10c053ba15f,assets/city-backgrounds/v1/cities/istanbul/night-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/234--istanbul--night-cloudy-foggy/PRIMARY__raw-230__raw-230__nighttime_cityscape_with_illuminated_bridges_and_m.png
231,235,Cairo,Night,Cloudy/Foggy,235-cairo-night-cloudy-foggy.png,DUPLICATE_FOR_SLOT,LOW,best-fit visual match; generic or ambiguous skyline,raw-231__city_lights_and_reflections_at_night.png,4,947ded02d9406734b93cba30959138670b3a9c7e241f60fb6fad6fc44a1a5950,assets/city-backgrounds/v1/duplicates/235/raw-231--cairo--night-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/235--cairo--night-cloudy-foggy/DUPLICATE-01__raw-231__raw-231__city_lights_and_reflections_at_night.png
232,229,Milan,Night,Cloudy/Foggy,229-milan-night-cloudy-foggy.png,PRIMARY_FOR_SLOT,LOW,best-fit visual match; generic or ambiguous skyline,raw-232__cityscape_under_dusk_skies_with_landmarks.png,4,14ddbdfd1d2b9c20489274e62e549e8d4295ba9b681e1a876a254e9a4a7f4a48,assets/city-backgrounds/v1/cities/milan/night-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/229--milan--night-cloudy-foggy/PRIMARY__raw-232__raw-232__cityscape_under_dusk_skies_with_landmarks.png
233,233,Prague,Night,Cloudy/Foggy,233-prague-night-cloudy-foggy.png,PRIMARY_FOR_SLOT,HIGH,source filename explicitly names the city,raw-233__nighttime_glow_over_prague_s_skyline.png,4,e91932f8878415b95f71575c0698e8e1ce50a5c42898c7306dc7adff6369bd9b,assets/city-backgrounds/v1/cities/prague/night-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/233--prague--night-cloudy-foggy/PRIMARY__raw-233__raw-233__nighttime_glow_over_prague_s_skyline.png
234,231,Amsterdam,Night,Cloudy/Foggy,231-amsterdam-night-cloudy-foggy.png,PRIMARY_FOR_SLOT,HIGH,source filename explicitly names the city,raw-234__foggy_amsterdam_canal_at_night.png,4,49d7803d04b36f989f33c429005c0b17d572eb5b2d91aad3d279239780d0ee23,assets/city-backgrounds/v1/cities/amsterdam/night-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/231--amsterdam--night-cloudy-foggy/PRIMARY__raw-234__raw-234__foggy_amsterdam_canal_at_night.png
235,230,Berlin,Night,Cloudy/Foggy,230-berlin-night-cloudy-foggy.png,PRIMARY_FOR_SLOT,LOW,best-fit visual match; generic or ambiguous skyline,raw-235__city_lights_under_heavy_clouds.png,4,6e37129e670613d126c5796f07224bc4b38fc82a5e1b61349c53481a37d3ed16,assets/city-backgrounds/v1/cities/berlin/night-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/230--berlin--night-cloudy-foggy/PRIMARY__raw-235__raw-235__city_lights_under_heavy_clouds.png
236,221,Vancouver,Night,Cloudy/Foggy,221-vancouver-night-cloudy-foggy.png,PRIMARY_FOR_SLOT,LOW,best-fit visual match; generic or ambiguous skyline,raw-236__misty_city_skyline_with_reflections_at_night.png,4,cbc7d2b45f75243f295ceb4ffadabaf80ede0c5d896341679686b787db62d58f,assets/city-backgrounds/v1/cities/vancouver/night-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/221--vancouver--night-cloudy-foggy/PRIMARY__raw-236__raw-236__misty_city_skyline_with_reflections_at_night.png
237,218,Dubai,Night,Cloudy/Foggy,218-dubai-night-cloudy-foggy.png,PRIMARY_FOR_SLOT,HIGH,source filename explicitly names the city,raw-237__moody_dubai_skyline_at_night.png,4,975904095c6b00630df68b33fe033691554d7d3c1450fc9b0a8ffd2b8a58c99d,assets/city-backgrounds/v1/cities/dubai/night-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/218--dubai--night-cloudy-foggy/PRIMARY__raw-237__raw-237__moody_dubai_skyline_at_night.png
238,228,Rome,Night,Cloudy/Foggy,228-rome-night-cloudy-foggy.png,PRIMARY_FOR_SLOT,HIGH,distinctive landmark/skyline visual match,raw-238__cinematic_nighttime_cityscape_with_grand_cathedral.png,4,f7f7d531d6059d3735a9940d4eded6decaf2c9c4990447ccbd3c3abeedc86efe,assets/city-backgrounds/v1/cities/rome/night-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/228--rome--night-cloudy-foggy/PRIMARY__raw-238__raw-238__cinematic_nighttime_cityscape_with_grand_cathedral.png
239,222,Mexico City,Night,Cloudy/Foggy,222-mexico-city-night-cloudy-foggy.png,PRIMARY_FOR_SLOT,LOW,best-fit visual match; generic or ambiguous skyline,raw-239__city_skyline_under_overcast_skies.png,4,9cf596210807859afec439ccf0a2b656d6b760b79cdaef63e74773e8b951b022,assets/city-backgrounds/v1/cities/mexico-city/night-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/222--mexico-city--night-cloudy-foggy/PRIMARY__raw-239__raw-239__city_skyline_under_overcast_skies.png
240,209,Paris,Night,Cloudy/Foggy,209-paris-night-cloudy-foggy.png,PRIMARY_FOR_SLOT,HIGH,distinctive landmark/skyline visual match,raw-240__cityscape_under_a_brooding_sky.png,4,e2410937b6890af88a9c7a79927a164550f0ab701529a225fbde3f837afea8e1,assets/city-backgrounds/v1/cities/paris/night-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/209--paris--night-cloudy-foggy/PRIMARY__raw-240__raw-240__cityscape_under_a_brooding_sky.png
241,210,Hong Kong,Night,Cloudy/Foggy,210-hong-kong-night-cloudy-foggy.png,DUPLICATE_OF_VERIFIED_CANONICAL,LOW,best-fit visual match; generic or ambiguous skyline,raw-241__urban_skyline_under_moody_clouds.png,4,edc1474b40877821a40e405c23b044196686203dfdbacb48467db6eca16beab9,assets/city-backgrounds/v1/duplicates/210/raw-241--hong-kong--night-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/210--hong-kong--night-cloudy-foggy/DUPLICATE-CANONICAL-01__raw-241__raw-241__urban_skyline_under_moody_clouds.png
242,236,Cape Town,Night,Cloudy/Foggy,236-cape-town-night-cloudy-foggy.png,PRIMARY_FOR_SLOT,HIGH,distinctive landmark/skyline visual match,raw-242__city_lights_beneath_mountain_mist.png,4,b011ee45df3f7590f9ef60710081b6f1a3d24ed40c2d09fd4588dfbe7333d781,assets/city-backgrounds/v1/cities/cape-town/night-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/236--cape-town--night-cloudy-foggy/PRIMARY__raw-242__raw-242__city_lights_beneath_mountain_mist.png
243,226,Madrid,Night,Cloudy/Foggy,226-madrid-night-cloudy-foggy.png,PRIMARY_FOR_SLOT,LOW,best-fit visual match; generic or ambiguous skyline,raw-243__misty_cityscape_with_glowing_skyscrapers.png,4,3636886db9f50ff6a8a1ff692b1bd3ef969c4262d84ea61f82995f0a0057289c,assets/city-backgrounds/v1/cities/madrid/night-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/226--madrid--night-cloudy-foggy/PRIMARY__raw-243__raw-243__misty_cityscape_with_glowing_skyscrapers.png
244,223,São Paulo,Night,Cloudy/Foggy,223-sao-paulo-night-cloudy-foggy.png,PRIMARY_FOR_SLOT,LOW,best-fit visual match; generic or ambiguous skyline,raw-244__misty_urban_skyline_at_dusk.png,4,d2f8e8c9bdea73a9128c563b476b56536e70fbfc9d08e6dfe2ad3e522704024d,assets/city-backgrounds/v1/cities/sao-paulo/night-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/223--sao-paulo--night-cloudy-foggy/PRIMARY__raw-244__raw-244__misty_urban_skyline_at_dusk.png
245,225,Buenos Aires,Night,Cloudy/Foggy,225-buenos-aires-night-cloudy-foggy.png,PRIMARY_FOR_SLOT,LOW,best-fit visual match; generic or ambiguous skyline,raw-245__city_skyline_at_night_with_mist.png,4,028f5309ff72bd70279d8cb0502b4b9f2dfe2b096f397de5d241f9d6560d573c,assets/city-backgrounds/v1/cities/buenos-aires/night-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/225--buenos-aires--night-cloudy-foggy/PRIMARY__raw-245__raw-245__city_skyline_at_night_with_mist.png
246,224,Rio de Janeiro,Night,Cloudy/Foggy,224-rio-de-janeiro-night-cloudy-foggy.png,PRIMARY_FOR_SLOT,HIGH,distinctive landmark/skyline visual match,raw-246__foggy_coastal_cityscape_at_night.png,4,5bb66bef0e7fb1cb0e25ad37133455cbfc1a1916ac63b2489c157f29a0efd230,assets/city-backgrounds/v1/cities/rio-de-janeiro/night-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/224--rio-de-janeiro--night-cloudy-foggy/PRIMARY__raw-246__raw-246__foggy_coastal_cityscape_at_night.png
247,220,Toronto,Night,Cloudy/Foggy,220-toronto-night-cloudy-foggy.png,PRIMARY_FOR_SLOT,LOW,best-fit visual match; generic or ambiguous skyline,raw-247__cityscape_under_misty_skies_at_night.png,4,f42f7838678d118cf9bc33f7aac36d6849bef9b1c21c6e23a103e91bae89faff,assets/city-backgrounds/v1/cities/toronto/night-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/220--toronto--night-cloudy-foggy/PRIMARY__raw-247__raw-247__cityscape_under_misty_skies_at_night.png
248,209,Paris,Night,Cloudy/Foggy,209-paris-night-cloudy-foggy.png,DUPLICATE_FOR_SLOT,HIGH,source filename explicitly names the city,raw-248__foggy_paris_skyline_at_night.png,4,4d4ef37155d055938d6d6c527a8280a5e04dd544fc8d1974179484e67df257f4,assets/city-backgrounds/v1/duplicates/209/raw-248--paris--night-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/209--paris--night-cloudy-foggy/DUPLICATE-01__raw-248__raw-248__foggy_paris_skyline_at_night.png
249,215,San Francisco,Night,Cloudy/Foggy,215-san-francisco-night-cloudy-foggy.png,PRIMARY_FOR_SLOT,HIGH,distinctive landmark/skyline visual match,raw-249__stormy_cityscape_with_glowing_bridge.png,4,2747f1e7fc48d4bbe287028768ac43206749d5f82b8873a99a85901c29482089,assets/city-backgrounds/v1/cities/san-francisco/night-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/215--san-francisco--night-cloudy-foggy/PRIMARY__raw-249__raw-249__stormy_cityscape_with_glowing_bridge.png
250,211,Kyoto,Night,Cloudy/Foggy,211-kyoto-night-cloudy-foggy.png,PRIMARY_FOR_SLOT,HIGH,distinctive landmark/skyline visual match,raw-250__cityscape_and_temple_under_misty_sky.png,4,05217352cd6684bce3805a499d55bfa375c06378361d39a8fada438104554584,assets/city-backgrounds/v1/cities/kyoto/night-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/211--kyoto--night-cloudy-foggy/PRIMARY__raw-250__raw-250__cityscape_and_temple_under_misty_sky.png
251,212,Shanghai,Night,Cloudy/Foggy,212-shanghai-night-cloudy-foggy.png,DUPLICATE_FOR_SLOT,HIGH,distinctive landmark/skyline visual match,raw-251__city_skyline_reflected_on_misty_river.png,4,a429d6b60606e10136ef4c3dce38f27f56c20db66de9f08fb02fbf1719fdd9c6,assets/city-backgrounds/v1/duplicates/212/raw-251--shanghai--night-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/212--shanghai--night-cloudy-foggy/DUPLICATE-01__raw-251__raw-251__city_skyline_reflected_on_misty_river.png
252,216,Seoul,Night,Cloudy/Foggy,216-seoul-night-cloudy-foggy.png,PRIMARY_FOR_SLOT,LOW,best-fit visual match; generic or ambiguous skyline,raw-252__city_skyline_under_misty_night_sky.png,4,143fe094bdd376f7b7420f7e8e70d6b760cb5ec1df4e2bf11e12c2eec60c84f5,assets/city-backgrounds/v1/cities/seoul/night-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/216--seoul--night-cloudy-foggy/PRIMARY__raw-252__raw-252__city_skyline_under_misty_night_sky.png
253,214,Singapore,Night,Cloudy/Foggy,214-singapore-night-cloudy-foggy.png,PRIMARY_FOR_SLOT,HIGH,distinctive landmark/skyline visual match,raw-253__city_skyline_under_foggy_night_sky.png,4,746946b9f78cf1026cc50214a7fa7ec5b4dc2c4fcb232f478477429923435b1f,assets/city-backgrounds/v1/cities/singapore/night-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/214--singapore--night-cloudy-foggy/PRIMARY__raw-253__raw-253__city_skyline_under_foggy_night_sky.png
254,207,Boston,Night,Cloudy/Foggy,207-boston-night-cloudy-foggy.png,PRIMARY_FOR_SLOT,LOW,best-fit visual match; generic or ambiguous skyline,raw-254__city_skyline_reflections_on_a_waterfront_pier.png,4,8e04b98294991630536fc52305771866e937d59e4bab4913fda3e4a59c692bc2,assets/city-backgrounds/v1/cities/boston/night-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/207--boston--night-cloudy-foggy/PRIMARY__raw-254__raw-254__city_skyline_reflections_on_a_waterfront_pier.png
255,213,London,Night,Cloudy/Foggy,213-london-night-cloudy-foggy.png,PRIMARY_FOR_SLOT,HIGH,source filename explicitly names the city,raw-255__foggy_london_skyline_by_the_thames.png,4,c8a61a91826f03831022db85ec0661a9053cfd766628da36ed0ed39f40c54f95,assets/city-backgrounds/v1/cities/london/night-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/213--london--night-cloudy-foggy/PRIMARY__raw-255__raw-255__foggy_london_skyline_by_the_thames.png
256,208,Tokyo,Night,Cloudy/Foggy,208-tokyo-night-cloudy-foggy.png,PRIMARY_FOR_SLOT,HIGH,distinctive landmark/skyline visual match,raw-256__city_skyline_under_moody_clouds.png,4,a17cc67a195bdedc60bd31df20e53e1116b9d03387d205f68b248c1ecf09394b,assets/city-backgrounds/v1/cities/tokyo/night-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/208--tokyo--night-cloudy-foggy/PRIMARY__raw-256__raw-256__city_skyline_under_moody_clouds.png
257,201,Kuala Lumpur,Day,Cloudy/Foggy,201-kuala-lumpur-day-cloudy-foggy.png,PRIMARY_FOR_SLOT,LOW,best-fit visual match; generic or ambiguous skyline,raw-257__urban_skyline_with_misty_greenery_view.png,4,74fe2b4d9a3b1da31c3707c591e6da497628da47540f8e0873ba926deb7c8b94,assets/city-backgrounds/v1/cities/kuala-lumpur/day-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/201--kuala-lumpur--day-cloudy-foggy/PRIMARY__raw-257__raw-257__urban_skyline_with_misty_greenery_view.png
258,206,New York,Night,Cloudy/Foggy,206-new-york-night-cloudy-foggy.png,PRIMARY_FOR_SLOT,HIGH,distinctive landmark/skyline visual match,raw-258__city_lights_and_bridge_at_night.png,4,5793698ef0922825f1b64b58eaf53f6b9c9a99819198cbfc8c36f1e65dd5b8b3,assets/city-backgrounds/v1/cities/new-york/night-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/206--new-york--night-cloudy-foggy/PRIMARY__raw-258__raw-258__city_lights_and_bridge_at_night.png
259,198,Bangkok,Day,Cloudy/Foggy,198-bangkok-day-cloudy-foggy.png,PRIMARY_FOR_SLOT,LOW,best-fit visual match; generic or ambiguous skyline,raw-259__urban_skyline_under_cloudy_skies.png,4,b5239ef931c3a9d7330c24fc4c1fb5332811b65dee90127a82526bd301e8c741,assets/city-backgrounds/v1/cities/bangkok/day-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/198--bangkok--day-cloudy-foggy/PRIMARY__raw-259__raw-259__urban_skyline_under_cloudy_skies.png
260,202,Jakarta,Day,Cloudy/Foggy,202-jakarta-day-cloudy-foggy.png,PRIMARY_FOR_SLOT,LOW,best-fit visual match; generic or ambiguous skyline,raw-260__city_skyline_under_overcast_sky.png,4,76ef66919dee42cfdce6231e1455ea17c313e6a9ff44a404c3214edebcda7525,assets/city-backgrounds/v1/cities/jakarta/day-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/202--jakarta--day-cloudy-foggy/PRIMARY__raw-260__raw-260__city_skyline_under_overcast_sky.png
261,237,Nairobi,Night,Cloudy/Foggy,237-nairobi-night-cloudy-foggy.png,PRIMARY_FOR_SLOT,LOW,best-fit visual match; generic or ambiguous skyline,raw-261__city_skyline_under_foggy_clouds.png,4,06ce649092e89f834cc5ab64228a2ba5f450a3cbdab7fe624d94820bd1dcd5a1,assets/city-backgrounds/v1/cities/nairobi/night-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/237--nairobi--night-cloudy-foggy/PRIMARY__raw-261__raw-261__city_skyline_under_foggy_clouds.png
262,200,Delhi,Day,Cloudy/Foggy,200-delhi-day-cloudy-foggy.png,PRIMARY_FOR_SLOT,HIGH,distinctive landmark/skyline visual match,raw-262__urban_haze_and_lotus_silhouette.png,4,6f64c3721cf3dde46e5201c208e93325dc5ebf6390a9254e38565dacabf1ed46,assets/city-backgrounds/v1/cities/delhi/day-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/200--delhi--day-cloudy-foggy/PRIMARY__raw-262__raw-262__urban_haze_and_lotus_silhouette.png
263,176,Seoul,Day,Cloudy/Foggy,176-seoul-day-cloudy-foggy.png,DUPLICATE_OF_VERIFIED_CANONICAL,LOW,best-fit visual match; generic or ambiguous skyline,raw-263__hazy_cityscape_with_bridge_and_buildings.png,4,41eeee8fb5a1fa48b89d8520bd588c672fb617a27e1d653ff6a2544a86542eef,assets/city-backgrounds/v1/duplicates/176/raw-263--seoul--day-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/176--seoul--day-cloudy-foggy/DUPLICATE-CANONICAL-01__raw-263__raw-263__hazy_cityscape_with_bridge_and_buildings.png
264,239,Mumbai,Night,Cloudy/Foggy,239-mumbai-night-cloudy-foggy.png,PRIMARY_FOR_SLOT,HIGH,distinctive landmark/skyline visual match,raw-264__foggy_cityscape_with_glowing_skyline.png,4,a54cbfea1da39cab110150e63b87a8924efbe5e29148ae65bc64cfabee9e0d25,assets/city-backgrounds/v1/cities/mumbai/night-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/239--mumbai--night-cloudy-foggy/PRIMARY__raw-264__raw-264__foggy_cityscape_with_glowing_skyline.png
265,192,Vienna,Day,Cloudy/Foggy,192-vienna-day-cloudy-foggy.png,PRIMARY_FOR_SLOT,LOW,best-fit visual match; generic or ambiguous skyline,raw-265__overcast_cityscape_with_domes_and_spires.png,4,c06cb598aff6f064af873f1a85204c12ae612737372e0055c8726d08fba7df26,assets/city-backgrounds/v1/cities/vienna/day-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/192--vienna--day-cloudy-foggy/PRIMARY__raw-265__raw-265__overcast_cityscape_with_domes_and_spires.png
266,198,Bangkok,Day,Cloudy/Foggy,198-bangkok-day-cloudy-foggy.png,DUPLICATE_FOR_SLOT,LOW,best-fit visual match; generic or ambiguous skyline,raw-266__urban_skyline_with_temple_vistas.png,4,cb85aaf3c87f301d440297d1558d8925c040899a7ae258e8ec7a401ec2d13b29,assets/city-backgrounds/v1/duplicates/198/raw-266--bangkok--day-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/198--bangkok--day-cloudy-foggy/DUPLICATE-01__raw-266__raw-266__urban_skyline_with_temple_vistas.png
267,193,Prague,Day,Cloudy/Foggy,193-prague-day-cloudy-foggy.png,DUPLICATE_OF_VERIFIED_CANONICAL,HIGH,distinctive landmark/skyline visual match,raw-267__overcast_view_of_a_historic_city.png,4,2b2be208b60e55210ad842f8c0b69a79ec67c882ae6e7524d69125e6af39c420,assets/city-backgrounds/v1/duplicates/193/raw-267--prague--day-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/193--prague--day-cloudy-foggy/DUPLICATE-CANONICAL-01__raw-267__raw-267__overcast_view_of_a_historic_city.png
268,190,Berlin,Day,Cloudy/Foggy,190-berlin-day-cloudy-foggy.png,PRIMARY_FOR_SLOT,HIGH,source filename explicitly names the city,raw-268__berlin_cityscape_with_tv_tower.png,4,24f1f3aa4cf4e8a19b14e2b760f8ff602e82a6339be388bd2ace4d4d02731bc4,assets/city-backgrounds/v1/cities/berlin/day-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/190--berlin--day-cloudy-foggy/PRIMARY__raw-268__raw-268__berlin_cityscape_with_tv_tower.png
269,196,Cape Town,Day,Cloudy/Foggy,196-cape-town-day-cloudy-foggy.png,PRIMARY_FOR_SLOT,HIGH,distinctive landmark/skyline visual match,raw-269__coastal_cityscape_with_misty_mountains.png,4,cc7facb7b3f830b7e5df97a856781c87aff1d904cc4d378f7dc2c7622b0760ce,assets/city-backgrounds/v1/cities/cape-town/day-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/196--cape-town--day-cloudy-foggy/PRIMARY__raw-269__raw-269__coastal_cityscape_with_misty_mountains.png
270,189,Milan,Day,Cloudy/Foggy,189-milan-day-cloudy-foggy.png,PRIMARY_FOR_SLOT,LOW,best-fit visual match; generic or ambiguous skyline,raw-270__urban_sprawl_under_a_cloudy_sky.png,4,f455c533cb7d353f52e7808d486bd26a3baae5c10332f23da47ce7620908c869,assets/city-backgrounds/v1/cities/milan/day-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/189--milan--day-cloudy-foggy/PRIMARY__raw-270__raw-270__urban_sprawl_under_a_cloudy_sky.png
271,186,Madrid,Day,Cloudy/Foggy,186-madrid-day-cloudy-foggy.png,PRIMARY_FOR_SLOT,LOW,best-fit visual match; generic or ambiguous skyline,raw-271__urban_skyline_with_distant_hills_and_spires.png,4,6e928403f016a51b943c1caa09f6a6e8be1a72cc95eb35491e0fe3fb2c6343f1,assets/city-backgrounds/v1/cities/madrid/day-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/186--madrid--day-cloudy-foggy/PRIMARY__raw-271__raw-271__urban_skyline_with_distant_hills_and_spires.png
272,195,Cairo,Day,Cloudy/Foggy,195-cairo-day-cloudy-foggy.png,PRIMARY_FOR_SLOT,LOW,best-fit visual match; generic or ambiguous skyline,raw-272__muted_urban_expanse_under_gray_skies.png,4,618355e65be12e80e7478a0212bc394e079e43a5b598e3791ebf258c3697b1c1,assets/city-backgrounds/v1/cities/cairo/day-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/195--cairo--day-cloudy-foggy/PRIMARY__raw-272__raw-272__muted_urban_expanse_under_gray_skies.png
273,188,Rome,Day,Cloudy/Foggy,188-rome-day-cloudy-foggy.png,PRIMARY_FOR_SLOT,HIGH,source filename explicitly names the city,raw-273__rome_cityscape_under_gray_skies.png,4,995de10c18fc0554188783ce495e3be1a3b41369d042b122cc1053315590d95b,assets/city-backgrounds/v1/cities/rome/day-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/188--rome--day-cloudy-foggy/PRIMARY__raw-273__raw-273__rome_cityscape_under_gray_skies.png
274,191,Amsterdam,Day,Cloudy/Foggy,191-amsterdam-day-cloudy-foggy.png,DUPLICATE_OF_VERIFIED_CANONICAL,LOW,best-fit visual match; generic or ambiguous skyline,raw-274__muted_european_cityscape_with_domed_church.png,4,7eba89fa60c78f8576e938676e03e88d33b20df6806b507c279c67442d71e2c7,assets/city-backgrounds/v1/duplicates/191/raw-274--amsterdam--day-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/191--amsterdam--day-cloudy-foggy/DUPLICATE-CANONICAL-01__raw-274__raw-274__muted_european_cityscape_with_domed_church.png
275,194,Istanbul,Day,Cloudy/Foggy,194-istanbul-day-cloudy-foggy.png,PRIMARY_FOR_SLOT,HIGH,distinctive landmark/skyline visual match,raw-275__muted_cityscape_with_minaret_and_water.png,4,4dbea75ffd5b7f03350da2cfec74911e30806244d2abd5c10234e1ce641a9dde,assets/city-backgrounds/v1/cities/istanbul/day-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/194--istanbul--day-cloudy-foggy/PRIMARY__raw-275__raw-275__muted_cityscape_with_minaret_and_water.png
276,182,Mexico City,Day,Cloudy/Foggy,182-mexico-city-day-cloudy-foggy.png,PRIMARY_FOR_SLOT,LOW,best-fit visual match; generic or ambiguous skyline,raw-276__urban_panorama_under_overcast_skies.png,4,0761c497d9f4e4157a385c4c6e1a6dc96312297b74ad0fa566efea2d004de5c5,assets/city-backgrounds/v1/cities/mexico-city/day-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/182--mexico-city--day-cloudy-foggy/PRIMARY__raw-276__raw-276__urban_panorama_under_overcast_skies.png
277,186,Madrid,Day,Cloudy/Foggy,186-madrid-day-cloudy-foggy.png,DUPLICATE_FOR_SLOT,HIGH,distinctive landmark/skyline visual match,raw-277__historic_city_view_under_overcast_skies.png,4,394d03ebd7f54e30ddda7f2d7b619b8f3cfedab5b4fd7428b524d95fa1bfcf1e,assets/city-backgrounds/v1/duplicates/186/raw-277--madrid--day-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/186--madrid--day-cloudy-foggy/DUPLICATE-01__raw-277__raw-277__historic_city_view_under_overcast_skies.png
278,184,Rio de Janeiro,Day,Cloudy/Foggy,184-rio-de-janeiro-day-cloudy-foggy.png,PRIMARY_FOR_SLOT,HIGH,distinctive landmark/skyline visual match,raw-278__mist_over_city_by_the_waterfront.png,4,ac6d40ba223ba3323a6d44502478bf47e2c3db2bbc8260ff41ca809ea7dd99cd,assets/city-backgrounds/v1/cities/rio-de-janeiro/day-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/184--rio-de-janeiro--day-cloudy-foggy/PRIMARY__raw-278__raw-278__mist_over_city_by_the_waterfront.png
279,183,São Paulo,Day,Cloudy/Foggy,183-sao-paulo-day-cloudy-foggy.png,PRIMARY_FOR_SLOT,LOW,best-fit visual match; generic or ambiguous skyline,raw-279__urban_skyline_under_overcast_sky.png,4,68863a68914b3d7feab7156f5557876b4d745ff8357d5b43c5e1825fc8c243b5,assets/city-backgrounds/v1/cities/sao-paulo/day-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/183--sao-paulo--day-cloudy-foggy/PRIMARY__raw-279__raw-279__urban_skyline_under_overcast_sky.png
280,185,Buenos Aires,Day,Cloudy/Foggy,185-buenos-aires-day-cloudy-foggy.png,PRIMARY_FOR_SLOT,LOW,best-fit visual match; generic or ambiguous skyline,raw-280__historic_cityscape_with_green_park_and_domed_build.png,4,df3b96e1106700da335bc3509a6bcaf36ffa31a521eb1b07efa646b747edbfb0,assets/city-backgrounds/v1/cities/buenos-aires/day-cloudy-foggy.webp,04-manually-mapped-candidates/by-checklist-slot/185--buenos-aires--day-cloudy-foggy/PRIMARY__raw-280__raw-280__historic_cityscape_with_green_park_and_domed_build.png
